Year_Week,year,week,Retail Market,Vegetable,mean_farmer_price
2017-w10,2017,w10,Hambanthota,ASH PLANTAINS,45.5
2017-w11,2017,w11,Hambanthota,ASH PLANTAINS,45.5
2017-w12,2017,w12,Hambanthota,ASH PLANTAINS,48.7
2017-w13,2017,w13,Hambanthota,ASH PLANTAINS,49.95
2017-w14,2017,w14,Hambanthota,ASH PLANTAINS,49.95
2017-w15,2017,w15,Hambanthota,ASH PLANTAINS,47.48
2017-w16,2017,w16,Hambanthota,ASH PLANTAINS,45.0
2017-w17,2017,w17,Hambanthota,ASH PLANTAINS,40.0
2017-w18,2017,w18,Hambanthota,ASH PLANTAINS,42.45
2017-w19,2017,w19,Hambanthota,ASH PLANTAINS,41.45
2017-w20,2017,w20,Hambanthota,ASH PLANTAINS,43.2
2017-w21,2017,w21,Hambanthota,ASH PLANTAINS,41.95
2017-w22,2017,w22,Hambanthota,ASH PLANTAINS,49.45
2017-w23,2017,w23,Hambanthota,ASH PLANTAINS,47.7
2017-w24,2017,w24,Hambanthota,ASH PLANTAINS,55.7
2017-w25,2017,w25,Hambanthota,ASH PLANTAINS,47.45
2017-w26,2017,w26,Hambanthota,ASH PLANTAINS,47.45
2017-w27,2017,w27,Hambanthota,ASH PLANTAINS,44.7
2017-w28,2017,w28,Hambanthota,ASH PLANTAINS,46.95
2017-w29,2017,w29,Hambanthota,ASH PLANTAINS,51.95
2017-w30,2017,w30,Hambanthota,ASH PLANTAINS,48.45
2017-w31,2017,w31,Hambanthota,ASH PLANTAINS,48.45
2017-w32,2017,w32,Hambanthota,ASH PLANTAINS,48.5
2017-w33,2017,w33,Hambanthota,ASH PLANTAINS,48.34
2017-w34,2017,w34,Hambanthota,ASH PLANTAINS,45.84
2017-w35,2017,w35,Hambanthota,ASH PLANTAINS,42.66
2017-w36,2017,w36,Hambanthota,ASH PLANTAINS,46.0
2017-w37,2017,w37,Hambanthota,ASH PLANTAINS,51.0
2017-w38,2017,w38,Hambanthota,ASH PLANTAINS,47.25
2017-w39,2017,w39,Hambanthota,ASH PLANTAINS,53.5
2017-w40,2017,w40,Hambanthota,ASH PLANTAINS,49.75
2017-w41,2017,w41,Hambanthota,ASH PLANTAINS,52.45
2017-w42,2017,w42,Hambanthota,ASH PLANTAINS,50.45
2017-w43,2017,w43,Hambanthota,ASH PLANTAINS,51.45
2017-w44,2017,w44,Hambanthota,ASH PLANTAINS,53.95
2017-w45,2017,w45,Hambanthota,ASH PLANTAINS,53.95
2017-w46,2017,w46,Hambanthota,ASH PLANTAINS,53.95
2017-w47,2017,w47,Hambanthota,ASH PLANTAINS,56.45
2017-w48,2017,w48,Hambanthota,ASH PLANTAINS,53.95
2017-w49,2017,w49,Hambanthota,ASH PLANTAINS,50.84
2017-w50,2017,w50,Hambanthota,ASH PLANTAINS,58.34
2017-w51,2017,w51,Hambanthota,ASH PLANTAINS,60.84
2017-w52,2017,w52,Hambanthota,ASH PLANTAINS,63.34
2018-w1,2018,w1,Hambanthota,ASH PLANTAINS,63.75
2018-w2,2018,w2,Hambanthota,ASH PLANTAINS,63.34
2018-w3,2018,w3,Hambanthota,ASH PLANTAINS,60.84
2018-w4,2018,w4,Hambanthota,ASH PLANTAINS,61.66
2018-w5,2018,w5,Hambanthota,ASH PLANTAINS,61.66
2018-w6,2018,w6,Hambanthota,ASH PLANTAINS,51.04
2018-w7,2018,w7,Hambanthota,ASH PLANTAINS,49.78
2018-w8,2018,w8,Hambanthota,ASH PLANTAINS,49.78
2018-w9,2018,w9,Hambanthota,ASH PLANTAINS,48.54
2018-w10,2018,w10,Hambanthota,ASH PLANTAINS,47.82
2018-w11,2018,w11,Hambanthota,ASH PLANTAINS,47.82
2018-w12,2018,w12,Hambanthota,ASH PLANTAINS,43.54
2018-w13,2018,w13,Hambanthota,ASH PLANTAINS,38.18
2018-w14,2018,w14,Hambanthota,ASH PLANTAINS,41.93
2018-w15,2018,w15,Hambanthota,ASH PLANTAINS,43.18
2018-w16,2018,w16,Hambanthota,ASH PLANTAINS,40.58
2018-w17,2018,w17,Hambanthota,ASH PLANTAINS,30.75
2018-w18,2018,w18,Hambanthota,ASH PLANTAINS,33.0
2018-w19,2018,w19,Hambanthota,ASH PLANTAINS,35.95
2018-w20,2018,w20,Hambanthota,ASH PLANTAINS,30.0
2018-w21,2018,w21,Hambanthota,ASH PLANTAINS,27.5
2018-w22,2018,w22,Hambanthota,ASH PLANTAINS,32.5
2018-w23,2018,w23,Hambanthota,ASH PLANTAINS,39.05
2018-w24,2018,w24,Hambanthota,ASH PLANTAINS,40.05
2018-w25,2018,w25,Hambanthota,ASH PLANTAINS,32.66
2018-w26,2018,w26,Hambanthota,ASH PLANTAINS,35.16
2018-w27,2018,w27,Hambanthota,ASH PLANTAINS,41.66
2018-w28,2018,w28,Hambanthota,ASH PLANTAINS,42.5
2018-w29,2018,w29,Hambanthota,ASH PLANTAINS,43.34
2018-w30,2018,w30,Hambanthota,ASH PLANTAINS,49.95
2018-w31,2018,w31,Hambanthota,ASH PLANTAINS,49.95
2018-w32,2018,w32,Hambanthota,ASH PLANTAINS,52.7
2018-w33,2018,w33,Hambanthota,ASH PLANTAINS,48.95
2018-w34,2018,w34,Hambanthota,ASH PLANTAINS,47.7
2018-w35,2018,w35,Hambanthota,ASH PLANTAINS,47.7
2018-w36,2018,w36,Hambanthota,ASH PLANTAINS,44.7
2018-w37,2018,w37,Hambanthota,ASH PLANTAINS,48.2
2018-w38,2018,w38,Hambanthota,ASH PLANTAINS,43.7
2018-w39,2018,w39,Hambanthota,ASH PLANTAINS,44.95
2018-w40,2018,w40,Hambanthota,ASH PLANTAINS,44.95
2018-w41,2018,w41,Hambanthota,ASH PLANTAINS,45.95
2018-w42,2018,w42,Hambanthota,ASH PLANTAINS,43.45
2018-w43,2018,w43,Hambanthota,ASH PLANTAINS,43.45
2018-w44,2018,w44,Hambanthota,ASH PLANTAINS,53.08
2018-w45,2018,w45,Hambanthota,ASH PLANTAINS,57.08
2018-w46,2018,w46,Hambanthota,ASH PLANTAINS,57.08
2018-w47,2018,w47,Hambanthota,ASH PLANTAINS,52.66
2018-w48,2018,w48,Hambanthota,ASH PLANTAINS,46.25
2018-w49,2018,w49,Hambanthota,ASH PLANTAINS,43.5
2018-w50,2018,w50,Hambanthota,ASH PLANTAINS,47.25
2018-w51,2018,w51,Hambanthota,ASH PLANTAINS,53.45
2018-w52,2018,w52,Hambanthota,ASH PLANTAINS,50.95
2019-w1,2019,w1,Hambanthota,ASH PLANTAINS,50.45
2019-w2,2019,w2,Hambanthota,ASH PLANTAINS,47.5
2019-w3,2019,w3,Hambanthota,ASH PLANTAINS,49.45
2019-w4,2019,w4,Hambanthota,ASH PLANTAINS,47.45
2019-w5,2019,w5,Hambanthota,ASH PLANTAINS,45.58
2019-w6,2019,w6,Hambanthota,ASH PLANTAINS,45.58
2019-w7,2019,w7,Hambanthota,ASH PLANTAINS,48.92
2019-w8,2019,w8,Hambanthota,ASH PLANTAINS,48.92
2019-w9,2019,w9,Hambanthota,ASH PLANTAINS,44.75
2019-w10,2019,w10,Hambanthota,ASH PLANTAINS,44.75
2019-w11,2019,w11,Hambanthota,ASH PLANTAINS,45.42
2019-w12,2019,w12,Hambanthota,ASH PLANTAINS,42.08
2019-w13,2019,w13,Hambanthota,ASH PLANTAINS,42.08
2019-w14,2019,w14,Hambanthota,ASH PLANTAINS,40.84
2019-w15,2019,w15,Hambanthota,ASH PLANTAINS,43.34
2019-w16,2019,w16,Hambanthota,ASH PLANTAINS,39.45
2019-w17,2019,w17,Hambanthota,ASH PLANTAINS,41.95
2019-w18,2019,w18,Hambanthota,ASH PLANTAINS,35.16
2019-w19,2019,w19,Hambanthota,ASH PLANTAINS,35.0
2019-w20,2019,w20,Hambanthota,ASH PLANTAINS,41.95
2019-w21,2019,w21,Hambanthota,ASH PLANTAINS,39.25
2019-w22,2019,w22,Hambanthota,ASH PLANTAINS,39.25
2019-w23,2019,w23,Hambanthota,ASH PLANTAINS,42.25
2019-w24,2019,w24,Hambanthota,ASH PLANTAINS,41.25
2019-w25,2019,w25,Hambanthota,ASH PLANTAINS,38.25
2019-w26,2019,w26,Hambanthota,ASH PLANTAINS,43.25
2019-w27,2019,w27,Hambanthota,ASH PLANTAINS,38.25
2019-w28,2019,w28,Hambanthota,ASH PLANTAINS,40.75
2019-w29,2019,w29,Hambanthota,ASH PLANTAINS,42.0
2019-w30,2019,w30,Hambanthota,ASH PLANTAINS,45.75
2019-w31,2019,w31,Hambanthota,ASH PLANTAINS,49.95
2019-w32,2019,w32,Hambanthota,ASH PLANTAINS,43.4
2019-w33,2019,w33,Hambanthota,ASH PLANTAINS,43.4
2019-w34,2019,w34,Hambanthota,ASH PLANTAINS,43.4
2019-w35,2019,w35,Hambanthota,ASH PLANTAINS,43.4
2019-w36,2019,w36,Hambanthota,ASH PLANTAINS,43.4
2019-w37,2019,w37,Hambanthota,ASH PLANTAINS,59.45
2019-w38,2019,w38,Hambanthota,ASH PLANTAINS,56.7
2019-w39,2019,w39,Hambanthota,ASH PLANTAINS,52.5
2019-w40,2019,w40,Hambanthota,ASH PLANTAINS,52.45
2019-w41,2019,w41,Hambanthota,ASH PLANTAINS,51.25
2019-w42,2019,w42,Hambanthota,ASH PLANTAINS,53.75
2019-w43,2019,w43,Hambanthota,ASH PLANTAINS,56.25
2019-w44,2019,w44,Hambanthota,ASH PLANTAINS,56.75
2019-w45,2019,w45,Hambanthota,ASH PLANTAINS,57.75
2019-w46,2019,w46,Hambanthota,ASH PLANTAINS,58.0
2019-w47,2019,w47,Hambanthota,ASH PLANTAINS,51.25
2019-w48,2019,w48,Hambanthota,ASH PLANTAINS,53.75
2019-w49,2019,w49,Hambanthota,ASH PLANTAINS,54.75
2019-w50,2019,w50,Hambanthota,ASH PLANTAINS,63.34
2019-w51,2019,w51,Hambanthota,ASH PLANTAINS,62.08
2019-w52,2019,w52,Hambanthota,ASH PLANTAINS,68.34
2013-w1,2013,w1,Hambanthota,BEETROOT,57.4
2013-w2,2013,w2,Hambanthota,BEETROOT,68.4
2013-w3,2013,w3,Hambanthota,BEETROOT,88.0
2013-w4,2013,w4,Hambanthota,BEETROOT,92.0
2013-w5,2013,w5,Hambanthota,BEETROOT,92.2
2013-w6,2013,w6,Hambanthota,BEETROOT,52.0
2013-w7,2013,w7,Hambanthota,BEETROOT,46.0
2013-w8,2013,w8,Hambanthota,BEETROOT,41.0
2013-w9,2013,w9,Hambanthota,BEETROOT,53.2
2013-w10,2013,w10,Hambanthota,BEETROOT,62.8
2013-w11,2013,w11,Hambanthota,BEETROOT,61.5
2013-w12,2013,w12,Hambanthota,BEETROOT,50.8
2013-w13,2013,w13,Hambanthota,BEETROOT,46.8
2013-w14,2013,w14,Hambanthota,BEETROOT,41.0
2013-w15,2013,w15,Hambanthota,BEETROOT,51.6
2013-w16,2013,w16,Hambanthota,BEETROOT,51.6
2013-w17,2013,w17,Hambanthota,BEETROOT,45.8
2013-w18,2013,w18,Hambanthota,BEETROOT,47.6
2013-w19,2013,w19,Hambanthota,BEETROOT,53.2
2013-w20,2013,w20,Hambanthota,BEETROOT,57.25
2013-w21,2013,w21,Hambanthota,BEETROOT,67.4
2013-w22,2013,w22,Hambanthota,BEETROOT,72.0
2013-w23,2013,w23,Hambanthota,BEETROOT,67.6
2013-w24,2013,w24,Hambanthota,BEETROOT,67.6
2013-w25,2013,w25,Hambanthota,BEETROOT,61.17
2013-w26,2013,w26,Hambanthota,BEETROOT,58.2
2013-w27,2013,w27,Hambanthota,BEETROOT,52.8
2013-w28,2013,w28,Hambanthota,BEETROOT,47.0
2013-w29,2013,w29,Hambanthota,BEETROOT,47.4
2013-w30,2013,w30,Hambanthota,BEETROOT,41.4
2013-w31,2013,w31,Hambanthota,BEETROOT,33.0
2013-w32,2013,w32,Hambanthota,BEETROOT,37.5
2013-w33,2013,w33,Hambanthota,BEETROOT,37.5
2013-w34,2013,w34,Hambanthota,BEETROOT,33.0
2013-w35,2013,w35,Hambanthota,BEETROOT,20.8
2013-w36,2013,w36,Hambanthota,BEETROOT,20.8
2013-w37,2013,w37,Hambanthota,BEETROOT,20.8
2013-w38,2013,w38,Hambanthota,BEETROOT,19.6
2013-w39,2013,w39,Hambanthota,BEETROOT,21.0
2013-w40,2013,w40,Hambanthota,BEETROOT,21.0
2013-w41,2013,w41,Hambanthota,BEETROOT,18.6
2013-w42,2013,w42,Hambanthota,BEETROOT,18.55
2013-w43,2013,w43,Hambanthota,BEETROOT,18.5
2013-w44,2013,w44,Hambanthota,BEETROOT,18.5
2013-w45,2013,w45,Hambanthota,BEETROOT,21.8
2013-w46,2013,w46,Hambanthota,BEETROOT,21.8
2013-w47,2013,w47,Hambanthota,BEETROOT,28.9
2013-w48,2013,w48,Hambanthota,BEETROOT,41.6
2013-w49,2013,w49,Hambanthota,BEETROOT,29.7
2013-w50,2013,w50,Hambanthota,BEETROOT,24.6
2013-w51,2013,w51,Hambanthota,BEETROOT,31.4
2013-w52,2013,w52,Hambanthota,BEETROOT,34.9
2014-w1,2014,w1,Hambanthota,BEETROOT,34.8
2014-w2,2014,w2,Hambanthota,BEETROOT,41.0
2014-w3,2014,w3,Hambanthota,BEETROOT,35.0
2014-w4,2014,w4,Hambanthota,BEETROOT,30.67
2014-w5,2014,w5,Hambanthota,BEETROOT,30.5
2014-w6,2014,w6,Hambanthota,BEETROOT,32.6
2014-w7,2014,w7,Hambanthota,BEETROOT,31.0
2014-w8,2014,w8,Hambanthota,BEETROOT,29.8
2014-w9,2014,w9,Hambanthota,BEETROOT,30.18
2014-w10,2014,w10,Hambanthota,BEETROOT,26.12
2014-w11,2014,w11,Hambanthota,BEETROOT,26.12
2014-w12,2014,w12,Hambanthota,BEETROOT,29.7
2014-w13,2014,w13,Hambanthota,BEETROOT,30.3
2014-w14,2014,w14,Hambanthota,BEETROOT,31.06
2014-w15,2014,w15,Hambanthota,BEETROOT,31.06
2014-w16,2014,w16,Hambanthota,BEETROOT,28.8
2014-w17,2014,w17,Hambanthota,BEETROOT,24.75
2014-w18,2014,w18,Hambanthota,BEETROOT,45.5
2014-w19,2014,w19,Hambanthota,BEETROOT,50.88
2014-w20,2014,w20,Hambanthota,BEETROOT,36.6
2014-w21,2014,w21,Hambanthota,BEETROOT,54.4
2014-w22,2014,w22,Hambanthota,BEETROOT,57.8
2014-w23,2014,w23,Hambanthota,BEETROOT,57.8
2014-w24,2014,w24,Hambanthota,BEETROOT,67.5
2014-w25,2014,w25,Hambanthota,BEETROOT,72.2
2014-w26,2014,w26,Hambanthota,BEETROOT,70.5
2014-w27,2014,w27,Hambanthota,BEETROOT,75.62
2014-w28,2014,w28,Hambanthota,BEETROOT,77.05
2014-w29,2014,w29,Hambanthota,BEETROOT,81.6
2014-w30,2014,w30,Hambanthota,BEETROOT,74.2
2014-w31,2014,w31,Hambanthota,BEETROOT,61.4
2014-w32,2014,w32,Hambanthota,BEETROOT,54.12
2014-w33,2014,w33,Hambanthota,BEETROOT,52.4
2014-w34,2014,w34,Hambanthota,BEETROOT,45.8
2014-w35,2014,w35,Hambanthota,BEETROOT,76.4
2014-w36,2014,w36,Hambanthota,BEETROOT,38.0
2014-w37,2014,w37,Hambanthota,BEETROOT,44.1
2014-w38,2014,w38,Hambanthota,BEETROOT,44.1
2014-w39,2014,w39,Hambanthota,BEETROOT,41.5
2014-w40,2014,w40,Hambanthota,BEETROOT,37.8
2014-w41,2014,w41,Hambanthota,BEETROOT,39.2
2014-w42,2014,w42,Hambanthota,BEETROOT,45.9
2014-w43,2014,w43,Hambanthota,BEETROOT,52.6
2014-w44,2014,w44,Hambanthota,BEETROOT,52.5
2014-w45,2014,w45,Hambanthota,BEETROOT,104.0
2014-w46,2014,w46,Hambanthota,BEETROOT,109.5
2014-w47,2014,w47,Hambanthota,BEETROOT,96.7
2014-w48,2014,w48,Hambanthota,BEETROOT,96.7
2014-w49,2014,w49,Hambanthota,BEETROOT,89.7
2014-w50,2014,w50,Hambanthota,BEETROOT,127.0
2014-w51,2014,w51,Hambanthota,BEETROOT,121.5
2014-w52,2014,w52,Hambanthota,BEETROOT,117.0
2015-w1,2015,w1,Hambanthota,BEETROOT,132.0
2015-w2,2015,w2,Hambanthota,BEETROOT,123.0
2015-w3,2015,w3,Hambanthota,BEETROOT,139.5
2015-w4,2015,w4,Hambanthota,BEETROOT,156.0
2015-w5,2015,w5,Hambanthota,BEETROOT,108.65
2015-w6,2015,w6,Hambanthota,BEETROOT,61.3
2015-w7,2015,w7,Hambanthota,BEETROOT,57.4
2015-w8,2015,w8,Hambanthota,BEETROOT,56.9
2015-w9,2015,w9,Hambanthota,BEETROOT,49.4
2015-w10,2015,w10,Hambanthota,BEETROOT,42.9
2015-w11,2015,w11,Hambanthota,BEETROOT,42.4
2015-w12,2015,w12,Hambanthota,BEETROOT,41.2
2015-w13,2015,w13,Hambanthota,BEETROOT,34.6
2015-w14,2015,w14,Hambanthota,BEETROOT,32.6
2015-w15,2015,w15,Hambanthota,BEETROOT,30.45
2015-w16,2015,w16,Hambanthota,BEETROOT,28.3
2015-w17,2015,w17,Hambanthota,BEETROOT,29.3
2015-w18,2015,w18,Hambanthota,BEETROOT,28.6
2015-w19,2015,w19,Hambanthota,BEETROOT,39.3
2015-w20,2015,w20,Hambanthota,BEETROOT,72.1
2015-w21,2015,w21,Hambanthota,BEETROOT,67.4
2015-w22,2015,w22,Hambanthota,BEETROOT,68.0
2015-w23,2015,w23,Hambanthota,BEETROOT,71.8
2015-w24,2015,w24,Hambanthota,BEETROOT,72.0
2015-w25,2015,w25,Hambanthota,BEETROOT,73.0
2015-w26,2015,w26,Hambanthota,BEETROOT,73.0
2015-w27,2015,w27,Hambanthota,BEETROOT,87.8
2015-w28,2015,w28,Hambanthota,BEETROOT,87.8
2015-w29,2015,w29,Hambanthota,BEETROOT,60.6
2015-w30,2015,w30,Hambanthota,BEETROOT,60.6
2015-w31,2015,w31,Hambanthota,BEETROOT,60.6
2015-w32,2015,w32,Hambanthota,BEETROOT,31.4
2015-w33,2015,w33,Hambanthota,BEETROOT,31.4
2015-w34,2015,w34,Hambanthota,BEETROOT,29.2
2015-w35,2015,w35,Hambanthota,BEETROOT,29.2
2015-w36,2015,w36,Hambanthota,BEETROOT,20.8
2015-w37,2015,w37,Hambanthota,BEETROOT,22.6
2015-w38,2015,w38,Hambanthota,BEETROOT,22.6
2015-w39,2015,w39,Hambanthota,BEETROOT,18.8
2015-w40,2015,w40,Hambanthota,BEETROOT,21.0
2015-w41,2015,w41,Hambanthota,BEETROOT,27.4
2015-w42,2015,w42,Hambanthota,BEETROOT,31.25
2015-w43,2015,w43,Hambanthota,BEETROOT,39.8
2015-w44,2015,w44,Hambanthota,BEETROOT,49.6
2015-w45,2015,w45,Hambanthota,BEETROOT,60.0
2015-w46,2015,w46,Hambanthota,BEETROOT,76.2
2015-w47,2015,w47,Hambanthota,BEETROOT,76.2
2015-w48,2015,w48,Hambanthota,BEETROOT,110.0
2015-w49,2015,w49,Hambanthota,BEETROOT,113.0
2015-w50,2015,w50,Hambanthota,BEETROOT,113.0
2015-w51,2015,w51,Hambanthota,BEETROOT,137.0
2015-w52,2015,w52,Hambanthota,BEETROOT,137.0
2016-w1,2016,w1,Hambanthota,BEETROOT,181.0
2016-w2,2016,w2,Hambanthota,BEETROOT,134.0
2016-w3,2016,w3,Hambanthota,BEETROOT,162.0
2016-w4,2016,w4,Hambanthota,BEETROOT,135.0
2016-w5,2016,w5,Hambanthota,BEETROOT,73.5
2016-w6,2016,w6,Hambanthota,BEETROOT,70.0
2016-w7,2016,w7,Hambanthota,BEETROOT,75.5
2016-w8,2016,w8,Hambanthota,BEETROOT,65.0
2016-w9,2016,w9,Hambanthota,BEETROOT,54.1
2016-w10,2016,w10,Hambanthota,BEETROOT,47.1
2016-w11,2016,w11,Hambanthota,BEETROOT,51.4
2016-w12,2016,w12,Hambanthota,BEETROOT,57.5
2016-w13,2016,w13,Hambanthota,BEETROOT,60.3
2016-w14,2016,w14,Hambanthota,BEETROOT,65.3
2016-w15,2016,w15,Hambanthota,BEETROOT,72.0
2016-w16,2016,w16,Hambanthota,BEETROOT,64.1
2016-w17,2016,w17,Hambanthota,BEETROOT,68.2
2016-w18,2016,w18,Hambanthota,BEETROOT,62.6
2016-w19,2016,w19,Hambanthota,BEETROOT,72.1
2016-w20,2016,w20,Hambanthota,BEETROOT,85.6
2016-w21,2016,w21,Hambanthota,BEETROOT,90.5
2016-w22,2016,w22,Hambanthota,BEETROOT,104.5
2016-w23,2016,w23,Hambanthota,BEETROOT,130.0
2016-w24,2016,w24,Hambanthota,BEETROOT,155.75
2016-w25,2016,w25,Hambanthota,BEETROOT,133.5
2016-w26,2016,w26,Hambanthota,BEETROOT,120.7
2016-w27,2016,w27,Hambanthota,BEETROOT,108.4
2016-w28,2016,w28,Hambanthota,BEETROOT,106.0
2016-w29,2016,w29,Hambanthota,BEETROOT,112.5
2016-w30,2016,w30,Hambanthota,BEETROOT,76.5
2016-w31,2016,w31,Hambanthota,BEETROOT,48.9
2016-w32,2016,w32,Hambanthota,BEETROOT,53.0
2016-w33,2016,w33,Hambanthota,BEETROOT,40.0
2016-w34,2016,w34,Hambanthota,BEETROOT,38.8
2016-w35,2016,w35,Hambanthota,BEETROOT,35.0
2016-w36,2016,w36,Hambanthota,BEETROOT,33.7
2016-w37,2016,w37,Hambanthota,BEETROOT,40.5
2016-w38,2016,w38,Hambanthota,BEETROOT,43.5
2016-w39,2016,w39,Hambanthota,BEETROOT,32.7
2016-w40,2016,w40,Hambanthota,BEETROOT,36.8
2016-w41,2016,w41,Hambanthota,BEETROOT,38.9
2016-w42,2016,w42,Hambanthota,BEETROOT,44.7
2016-w43,2016,w43,Hambanthota,BEETROOT,40.5
2016-w44,2016,w44,Hambanthota,BEETROOT,39.5
2016-w45,2016,w45,Hambanthota,BEETROOT,38.5
2016-w46,2016,w46,Hambanthota,BEETROOT,34.0
2016-w47,2016,w47,Hambanthota,BEETROOT,32.4
2016-w48,2016,w48,Hambanthota,BEETROOT,42.0
2016-w49,2016,w49,Hambanthota,BEETROOT,55.0
2016-w50,2016,w50,Hambanthota,BEETROOT,54.0
2016-w51,2016,w51,Hambanthota,BEETROOT,64.0
2016-w52,2016,w52,Hambanthota,BEETROOT,53.5
2017-w1,2017,w1,Hambanthota,BEETROOT,46.0
2017-w2,2017,w2,Hambanthota,BEETROOT,45.7
2017-w3,2017,w3,Hambanthota,BEETROOT,46.0
2017-w4,2017,w4,Hambanthota,BEETROOT,41.0
2017-w5,2017,w5,Hambanthota,BEETROOT,33.5
2017-w6,2017,w6,Hambanthota,BEETROOT,33.0
2017-w7,2017,w7,Hambanthota,BEETROOT,40.4
2017-w8,2017,w8,Hambanthota,BEETROOT,39.4
2017-w9,2017,w9,Hambanthota,BEETROOT,44.7
2017-w10,2017,w10,Hambanthota,BEETROOT,39.8
2017-w11,2017,w11,Hambanthota,BEETROOT,39.5
2017-w12,2017,w12,Hambanthota,BEETROOT,41.3
2017-w13,2017,w13,Hambanthota,BEETROOT,52.0
2017-w14,2017,w14,Hambanthota,BEETROOT,64.0
2017-w15,2017,w15,Hambanthota,BEETROOT,77.0
2017-w16,2017,w16,Hambanthota,BEETROOT,90.0
2017-w17,2017,w17,Hambanthota,BEETROOT,89.5
2017-w18,2017,w18,Hambanthota,BEETROOT,94.0
2017-w19,2017,w19,Hambanthota,BEETROOT,93.5
2017-w20,2017,w20,Hambanthota,BEETROOT,89.5
2017-w21,2017,w21,Hambanthota,BEETROOT,79.9
2017-w22,2017,w22,Hambanthota,BEETROOT,79.62
2017-w23,2017,w23,Hambanthota,BEETROOT,83.5
2017-w24,2017,w24,Hambanthota,BEETROOT,107.0
2017-w25,2017,w25,Hambanthota,BEETROOT,107.0
2017-w26,2017,w26,Hambanthota,BEETROOT,88.0
2017-w27,2017,w27,Hambanthota,BEETROOT,54.0
2017-w28,2017,w28,Hambanthota,BEETROOT,66.5
2017-w29,2017,w29,Hambanthota,BEETROOT,55.5
2017-w30,2017,w30,Hambanthota,BEETROOT,45.5
2017-w31,2017,w31,Hambanthota,BEETROOT,45.5
2017-w32,2017,w32,Hambanthota,BEETROOT,40.0
2017-w33,2017,w33,Hambanthota,BEETROOT,39.0
2017-w34,2017,w34,Hambanthota,BEETROOT,38.5
2017-w35,2017,w35,Hambanthota,BEETROOT,36.4
2017-w36,2017,w36,Hambanthota,BEETROOT,37.8
2017-w37,2017,w37,Hambanthota,BEETROOT,48.0
2017-w38,2017,w38,Hambanthota,BEETROOT,42.4
2017-w39,2017,w39,Hambanthota,BEETROOT,50.4
2017-w40,2017,w40,Hambanthota,BEETROOT,58.4
2017-w41,2017,w41,Hambanthota,BEETROOT,65.8
2017-w42,2017,w42,Hambanthota,BEETROOT,65.8
2017-w43,2017,w43,Hambanthota,BEETROOT,52.0
2017-w44,2017,w44,Hambanthota,BEETROOT,52.0
2017-w45,2017,w45,Hambanthota,BEETROOT,47.5
2017-w46,2017,w46,Hambanthota,BEETROOT,46.2
2017-w47,2017,w47,Hambanthota,BEETROOT,87.0
2017-w48,2017,w48,Hambanthota,BEETROOT,101.0
2017-w49,2017,w49,Hambanthota,BEETROOT,105.0
2017-w50,2017,w50,Hambanthota,BEETROOT,101.0
2017-w51,2017,w51,Hambanthota,BEETROOT,122.0
2017-w52,2017,w52,Hambanthota,BEETROOT,123.0
2018-w1,2018,w1,Hambanthota,BEETROOT,127.0
2018-w2,2018,w2,Hambanthota,BEETROOT,127.0
2018-w3,2018,w3,Hambanthota,BEETROOT,98.0
2018-w4,2018,w4,Hambanthota,BEETROOT,53.0
2018-w5,2018,w5,Hambanthota,BEETROOT,42.0
2018-w6,2018,w6,Hambanthota,BEETROOT,42.0
2018-w7,2018,w7,Hambanthota,BEETROOT,37.0
2018-w8,2018,w8,Hambanthota,BEETROOT,28.0
2018-w9,2018,w9,Hambanthota,BEETROOT,28.0
2018-w10,2018,w10,Hambanthota,BEETROOT,23.0
2018-w11,2018,w11,Hambanthota,BEETROOT,23.0
2018-w12,2018,w12,Hambanthota,BEETROOT,22.0
2018-w13,2018,w13,Hambanthota,BEETROOT,22.0
2018-w14,2018,w14,Hambanthota,BEETROOT,22.0
2018-w15,2018,w15,Hambanthota,BEETROOT,17.8
2018-w16,2018,w16,Hambanthota,BEETROOT,17.8
2018-w17,2018,w17,Hambanthota,BEETROOT,14.8
2018-w18,2018,w18,Hambanthota,BEETROOT,14.8
2018-w19,2018,w19,Hambanthota,BEETROOT,27.6
2018-w20,2018,w20,Hambanthota,BEETROOT,43.0
2018-w21,2018,w21,Hambanthota,BEETROOT,33.0
2018-w22,2018,w22,Hambanthota,BEETROOT,38.0
2018-w23,2018,w23,Hambanthota,BEETROOT,67.0
2018-w24,2018,w24,Hambanthota,BEETROOT,68.0
2018-w25,2018,w25,Hambanthota,BEETROOT,78.0
2018-w26,2018,w26,Hambanthota,BEETROOT,97.0
2018-w27,2018,w27,Hambanthota,BEETROOT,102.0
2018-w28,2018,w28,Hambanthota,BEETROOT,129.29
2018-w29,2018,w29,Hambanthota,BEETROOT,118.0
2018-w30,2018,w30,Hambanthota,BEETROOT,118.0
2018-w31,2018,w31,Hambanthota,BEETROOT,117.0
2018-w32,2018,w32,Hambanthota,BEETROOT,97.0
2018-w33,2018,w33,Hambanthota,BEETROOT,77.0
2018-w34,2018,w34,Hambanthota,BEETROOT,77.0
2018-w35,2018,w35,Hambanthota,BEETROOT,58.0
2018-w36,2018,w36,Hambanthota,BEETROOT,58.0
2018-w37,2018,w37,Hambanthota,BEETROOT,43.0
2018-w38,2018,w38,Hambanthota,BEETROOT,38.0
2018-w39,2018,w39,Hambanthota,BEETROOT,37.0
