Year_Week,year,week,location,code,vegetable_type,price,origin_rain_sum_mean_mm,origin_temperature_mean_c
2016-w31,2016,w31,Kaluthara,330,ASH PLANTAINS,108.0,36.34,30.84
2016-w32,2016,w32,Kaluthara,330,ASH PLANTAINS,124.0,14.46,31.53
2016-w33,2016,w33,Kaluthara,330,ASH PLANTAINS,108.0,32.3,30.5
2016-w34,2016,w34,Kaluthara,330,ASH PLANTAINS,108.0,39.1,30.53
2016-w35,2016,w35,Kaluthara,330,ASH PLANTAINS,112.0,56.8,29.96
2016-w36,2016,w36,Kaluthara,330,ASH PLANTAINS,124.0,33.32,30.2
2016-w37,2016,w37,Kaluthara,330,ASH PLANTAINS,108.0,23.88,30.37
2016-w38,2016,w38,Kaluthara,330,ASH PLANTAINS,108.0,39.9,30.62
2016-w39,2016,w39,Kaluthara,330,ASH PLANTAINS,108.0,31.28,30.76
2016-w40,2016,w40,Kaluthara,330,ASH PLANTAINS,108.0,17.2,31.2
2016-w41,2016,w41,Kaluthara,330,ASH PLANTAINS,108.0,10.28,31.02
2016-w42,2016,w42,Kaluthara,330,ASH PLANTAINS,108.0,40.54,31.48
2016-w43,2016,w43,Kaluthara,330,ASH PLANTAINS,108.0,52.0,30.66
2016-w44,2016,w44,Kaluthara,330,ASH PLANTAINS,108.0,57.78,30.69
2016-w45,2016,w45,Kaluthara,330,ASH PLANTAINS,108.0,58.4,30.78
2016-w46,2016,w46,Kaluthara,330,ASH PLANTAINS,108.0,145.32,31.33
2016-w47,2016,w47,Kaluthara,330,ASH PLANTAINS,108.0,145.16,30.96
2016-w48,2016,w48,Kaluthara,330,ASH PLANTAINS,108.0,1.16,29.42
2016-w49,2016,w49,Kaluthara,330,ASH PLANTAINS,,7.74,30.87
2016-w50,2016,w50,Kaluthara,330,ASH PLANTAINS,,14.54,30.16
2016-w51,2016,w51,Kaluthara,330,ASH PLANTAINS,108.0,17.3,30.74
2016-w52,2016,w52,Kaluthara,330,ASH PLANTAINS,108.0,35.2,29.41
2016-w1,2016,w1,Kaluthara,305,BEETROOT,320.0,30.0,22.4
2016-w2,2016,w2,Kaluthara,305,BEETROOT,320.0,3.3,22.0
2016-w3,2016,w3,Kaluthara,305,BEETROOT,,0.75,22.6
2016-w4,2016,w4,Kaluthara,305,BEETROOT,,27.15,22.65
2016-w5,2016,w5,Kaluthara,305,BEETROOT,,0.0,20.94
2016-w6,2016,w6,Kaluthara,305,BEETROOT,,3.4,23.36
2016-w7,2016,w7,Kaluthara,305,BEETROOT,168.0,26.35,22.8
2016-w8,2016,w8,Kaluthara,305,BEETROOT,156.0,15.8,23.28
2016-w9,2016,w9,Kaluthara,305,BEETROOT,112.0,9.55,23.26
2016-w10,2016,w10,Kaluthara,305,BEETROOT,112.0,6.4,24.54
2016-w11,2016,w11,Kaluthara,305,BEETROOT,108.0,0.25,25.45
2016-w12,2016,w12,Kaluthara,305,BEETROOT,108.0,0.2,24.7
2016-w13,2016,w13,Kaluthara,305,BEETROOT,108.0,50.65,24.76
2016-w14,2016,w14,Kaluthara,305,BEETROOT,108.0,29.6,25.4
2016-w15,2016,w15,Kaluthara,305,BEETROOT,136.0,11.65,26.26
2016-w16,2016,w16,Kaluthara,305,BEETROOT,136.0,19.35,26.35
2016-w17,2016,w17,Kaluthara,305,BEETROOT,124.0,15.75,26.64
2016-w18,2016,w18,Kaluthara,305,BEETROOT,135.0,35.3,25.84
2016-w19,2016,w19,Kaluthara,305,BEETROOT,132.2,59.85,25.26
2016-w20,2016,w20,Kaluthara,305,BEETROOT,184.0,292.8,24.23
2016-w21,2016,w21,Kaluthara,305,BEETROOT,,25.05,26.12
2016-w22,2016,w22,Kaluthara,305,BEETROOT,228.0,20.55,24.88
2016-w23,2016,w23,Kaluthara,305,BEETROOT,228.0,12.5,24.75
2016-w24,2016,w24,Kaluthara,305,BEETROOT,232.0,13.35,24.12
2016-w25,2016,w25,Kaluthara,305,BEETROOT,228.0,33.05,23.13
2016-w26,2016,w26,Kaluthara,305,BEETROOT,192.0,11.55,23.36
2016-w27,2016,w27,Kaluthara,305,BEETROOT,192.0,6.3,24.67
2016-w28,2016,w28,Kaluthara,305,BEETROOT,212.0,21.25,23.74
2016-w29,2016,w29,Kaluthara,305,BEETROOT,192.0,38.05,23.75
2016-w30,2016,w30,Kaluthara,305,BEETROOT,126.0,74.0,23.41
2016-w31,2016,w31,Kaluthara,305,BEETROOT,124.0,23.5,22.85
2016-w32,2016,w32,Kaluthara,305,BEETROOT,108.0,8.85,23.76
2016-w33,2016,w33,Kaluthara,305,BEETROOT,108.0,16.1,23.38
2016-w34,2016,w34,Kaluthara,305,BEETROOT,112.0,27.8,24.38
2016-w35,2016,w35,Kaluthara,305,BEETROOT,88.0,18.0,23.6
2016-w36,2016,w36,Kaluthara,305,BEETROOT,92.0,11.2,23.11
2016-w37,2016,w37,Kaluthara,305,BEETROOT,88.0,9.1,23.58
2016-w38,2016,w38,Kaluthara,305,BEETROOT,96.0,16.55,23.8
2016-w39,2016,w39,Kaluthara,305,BEETROOT,108.0,7.55,24.0
2016-w40,2016,w40,Kaluthara,305,BEETROOT,108.0,7.8,23.88
2016-w41,2016,w41,Kaluthara,305,BEETROOT,108.0,2.2,23.62
2016-w42,2016,w42,Kaluthara,305,BEETROOT,112.0,69.85,23.95
2016-w43,2016,w43,Kaluthara,305,BEETROOT,112.0,49.75,23.15
2016-w44,2016,w44,Kaluthara,305,BEETROOT,92.0,92.5,23.55
2016-w45,2016,w45,Kaluthara,305,BEETROOT,92.0,65.65,22.82
2016-w46,2016,w46,Kaluthara,305,BEETROOT,92.0,42.4,23.06
2016-w47,2016,w47,Kaluthara,305,BEETROOT,96.0,112.95,22.78
2016-w48,2016,w48,Kaluthara,305,BEETROOT,124.0,2.0,22.1
2016-w49,2016,w49,Kaluthara,305,BEETROOT,,7.9,22.42
2016-w50,2016,w50,Kaluthara,305,BEETROOT,,16.15,21.84
2016-w51,2016,w51,Kaluthara,305,BEETROOT,92.0,19.05,22.32
2016-w52,2016,w52,Kaluthara,305,BEETROOT,88.0,22.2,21.4
2016-w1,2016,w1,Kaluthara,321,BRINJALS,232.0,18.66,31.54
2016-w2,2016,w2,Kaluthara,321,BRINJALS,232.0,5.74,30.96
2016-w3,2016,w3,Kaluthara,321,BRINJALS,,0.48,31.44
2016-w4,2016,w4,Kaluthara,321,BRINJALS,,16.02,32.48
2016-w5,2016,w5,Kaluthara,321,BRINJALS,,0.0,30.6
2016-w6,2016,w6,Kaluthara,321,BRINJALS,,3.34,32.59
2016-w7,2016,w7,Kaluthara,321,BRINJALS,88.0,32.34,32.49
2016-w8,2016,w8,Kaluthara,321,BRINJALS,88.0,21.26,32.68
2016-w9,2016,w9,Kaluthara,321,BRINJALS,108.0,5.36,33.55
2016-w10,2016,w10,Kaluthara,321,BRINJALS,126.0,11.76,33.67
2016-w11,2016,w11,Kaluthara,321,BRINJALS,144.0,4.9,33.84
2016-w12,2016,w12,Kaluthara,321,BRINJALS,134.0,2.28,33.76
2016-w13,2016,w13,Kaluthara,321,BRINJALS,124.0,21.7,34.11
2016-w14,2016,w14,Kaluthara,321,BRINJALS,96.0,28.7,33.97
2016-w15,2016,w15,Kaluthara,321,BRINJALS,124.0,8.5,34.79
2016-w16,2016,w16,Kaluthara,321,BRINJALS,124.0,37.84,34.17
2016-w17,2016,w17,Kaluthara,321,BRINJALS,64.0,25.78,34.48
2016-w18,2016,w18,Kaluthara,321,BRINJALS,88.0,36.2,34.1
2016-w19,2016,w19,Kaluthara,321,BRINJALS,108.0,90.74,33.0
2016-w20,2016,w20,Kaluthara,321,BRINJALS,108.0,420.16,31.3
2016-w21,2016,w21,Kaluthara,321,BRINJALS,,94.32,32.42
2016-w22,2016,w22,Kaluthara,321,BRINJALS,192.0,105.02,31.85
2016-w23,2016,w23,Kaluthara,321,BRINJALS,192.0,58.94,31.71
2016-w24,2016,w24,Kaluthara,321,BRINJALS,152.0,58.6,31.71
2016-w25,2016,w25,Kaluthara,321,BRINJALS,136.0,69.2,30.34
2016-w26,2016,w26,Kaluthara,321,BRINJALS,164.0,19.46,31.13
2016-w27,2016,w27,Kaluthara,321,BRINJALS,108.0,14.26,32.21
2016-w28,2016,w28,Kaluthara,321,BRINJALS,112.0,38.6,31.16
2016-w29,2016,w29,Kaluthara,321,BRINJALS,124.0,37.04,30.73
2016-w30,2016,w30,Kaluthara,321,BRINJALS,108.0,79.48,29.93
2016-w31,2016,w31,Kaluthara,321,BRINJALS,88.0,36.34,30.84
2016-w32,2016,w32,Kaluthara,321,BRINJALS,124.0,14.46,31.53
2016-w33,2016,w33,Kaluthara,321,BRINJALS,92.0,32.3,30.5
2016-w34,2016,w34,Kaluthara,321,BRINJALS,108.0,39.1,30.53
2016-w35,2016,w35,Kaluthara,321,BRINJALS,88.0,56.8,29.96
2016-w36,2016,w36,Kaluthara,321,BRINJALS,108.0,33.32,30.2
2016-w37,2016,w37,Kaluthara,321,BRINJALS,96.0,23.88,30.37
2016-w38,2016,w38,Kaluthara,321,BRINJALS,94.0,39.9,30.62
2016-w39,2016,w39,Kaluthara,321,BRINJALS,108.0,31.28,30.76
2016-w40,2016,w40,Kaluthara,321,BRINJALS,94.0,17.2,31.2
2016-w41,2016,w41,Kaluthara,321,BRINJALS,108.0,10.28,31.02
2016-w42,2016,w42,Kaluthara,321,BRINJALS,108.0,40.54,31.48
2016-w43,2016,w43,Kaluthara,321,BRINJALS,112.0,52.0,30.66
2016-w44,2016,w44,Kaluthara,321,BRINJALS,108.0,57.78,30.69
2016-w45,2016,w45,Kaluthara,321,BRINJALS,84.0,58.4,30.78
2016-w46,2016,w46,Kaluthara,321,BRINJALS,84.0,145.32,31.33
2016-w47,2016,w47,Kaluthara,321,BRINJALS,112.0,145.16,30.96
2016-w48,2016,w48,Kaluthara,321,BRINJALS,108.0,1.16,29.42
2016-w49,2016,w49,Kaluthara,321,BRINJALS,,7.74,30.87
2016-w50,2016,w50,Kaluthara,321,BRINJALS,,14.54,30.16
2016-w51,2016,w51,Kaluthara,321,BRINJALS,64.0,17.3,30.74
2016-w52,2016,w52,Kaluthara,321,BRINJALS,64.0,35.2,29.41
2016-w1,2016,w1,Kaluthara,308,CABBAGE,228.0,30.0,22.4
2016-w2,2016,w2,Kaluthara,308,CABBAGE,228.0,3.3,22.0
2016-w3,2016,w3,Kaluthara,308,CABBAGE,,0.75,22.6
2016-w4,2016,w4,Kaluthara,308,CABBAGE,,27.15,22.65
2016-w5,2016,w5,Kaluthara,308,CABBAGE,,0.0,20.94
2016-w6,2016,w6,Kaluthara,308,CABBAGE,,3.4,23.36
2016-w7,2016,w7,Kaluthara,308,CABBAGE,148.0,26.35,22.8
2016-w8,2016,w8,Kaluthara,308,CABBAGE,144.0,15.8,23.28
2016-w9,2016,w9,Kaluthara,308,CABBAGE,124.0,9.55,23.26
2016-w10,2016,w10,Kaluthara,308,CABBAGE,108.0,6.4,24.54
2016-w11,2016,w11,Kaluthara,308,CABBAGE,108.0,0.25,25.45
2016-w12,2016,w12,Kaluthara,308,CABBAGE,108.0,0.2,24.7
2016-w13,2016,w13,Kaluthara,308,CABBAGE,124.0,50.65,24.76
2016-w14,2016,w14,Kaluthara,308,CABBAGE,108.0,29.6,25.4
2016-w15,2016,w15,Kaluthara,308,CABBAGE,108.0,11.65,26.26
2016-w16,2016,w16,Kaluthara,308,CABBAGE,108.0,19.35,26.35
2016-w17,2016,w17,Kaluthara,308,CABBAGE,108.0,15.75,26.64
2016-w18,2016,w18,Kaluthara,308,CABBAGE,124.0,35.3,25.84
2016-w19,2016,w19,Kaluthara,308,CABBAGE,124.0,59.85,25.26
2016-w20,2016,w20,Kaluthara,308,CABBAGE,150.0,292.8,24.23
2016-w21,2016,w21,Kaluthara,308,CABBAGE,,25.05,26.12
2016-w22,2016,w22,Kaluthara,308,CABBAGE,208.0,20.55,24.88
2016-w23,2016,w23,Kaluthara,308,CABBAGE,192.0,12.5,24.75
2016-w24,2016,w24,Kaluthara,308,CABBAGE,174.0,13.35,24.12
2016-w25,2016,w25,Kaluthara,308,CABBAGE,174.0,33.05,23.13
2016-w26,2016,w26,Kaluthara,308,CABBAGE,156.0,11.55,23.36
2016-w27,2016,w27,Kaluthara,308,CABBAGE,134.0,6.3,24.67
2016-w28,2016,w28,Kaluthara,308,CABBAGE,144.0,21.25,23.74
2016-w29,2016,w29,Kaluthara,308,CABBAGE,134.0,38.05,23.75
2016-w30,2016,w30,Kaluthara,308,CABBAGE,134.0,74.0,23.41
2016-w31,2016,w31,Kaluthara,308,CABBAGE,126.0,23.5,22.85
2016-w32,2016,w32,Kaluthara,308,CABBAGE,124.0,8.85,23.76
2016-w33,2016,w33,Kaluthara,308,CABBAGE,134.0,16.1,23.38
2016-w34,2016,w34,Kaluthara,308,CABBAGE,124.0,27.8,24.38
2016-w35,2016,w35,Kaluthara,308,CABBAGE,108.0,18.0,23.6
2016-w36,2016,w36,Kaluthara,308,CABBAGE,108.0,11.2,23.11
2016-w37,2016,w37,Kaluthara,308,CABBAGE,108.0,9.1,23.58
2016-w38,2016,w38,Kaluthara,308,CABBAGE,108.0,16.55,23.8
2016-w39,2016,w39,Kaluthara,308,CABBAGE,108.0,7.55,24.0
2016-w40,2016,w40,Kaluthara,308,CABBAGE,96.0,7.8,23.88
2016-w41,2016,w41,Kaluthara,308,CABBAGE,92.0,2.2,23.62
2016-w42,2016,w42,Kaluthara,308,CABBAGE,92.0,69.85,23.95
2016-w43,2016,w43,Kaluthara,308,CABBAGE,76.0,49.75,23.15
2016-w44,2016,w44,Kaluthara,308,CABBAGE,108.0,92.5,23.55
2016-w45,2016,w45,Kaluthara,308,CABBAGE,88.0,65.65,22.82
2016-w46,2016,w46,Kaluthara,308,CABBAGE,92.0,42.4,23.06
2016-w47,2016,w47,Kaluthara,308,CABBAGE,76.0,112.95,22.78
2016-w48,2016,w48,Kaluthara,308,CABBAGE,88.0,2.0,22.1
2016-w49,2016,w49,Kaluthara,308,CABBAGE,,7.9,22.42
2016-w50,2016,w50,Kaluthara,308,CABBAGE,,16.15,21.84
2016-w51,2016,w51,Kaluthara,308,CABBAGE,66.0,19.05,22.32
2016-w52,2016,w52,Kaluthara,308,CABBAGE,95.0,22.2,21.4
2016-w1,2016,w1,Kaluthara,303,CARROT,332.0,30.0,22.4
2016-w2,2016,w2,Kaluthara,303,CARROT,332.0,3.3,22.0
2016-w3,2016,w3,Kaluthara,303,CARROT,,0.75,22.6
2016-w4,2016,w4,Kaluthara,303,CARROT,,27.15,22.65
2016-w5,2016,w5,Kaluthara,303,CARROT,,0.0,20.94
2016-w6,2016,w6,Kaluthara,303,CARROT,,3.4,23.36
2016-w7,2016,w7,Kaluthara,303,CARROT,272.0,26.35,22.8
2016-w8,2016,w8,Kaluthara,303,CARROT,248.0,15.8,23.28
2016-w9,2016,w9,Kaluthara,303,CARROT,164.0,9.55,23.26
2016-w10,2016,w10,Kaluthara,303,CARROT,168.0,6.4,24.54
2016-w11,2016,w11,Kaluthara,303,CARROT,144.0,0.25,25.45
2016-w12,2016,w12,Kaluthara,303,CARROT,144.0,0.2,24.7
2016-w13,2016,w13,Kaluthara,303,CARROT,168.0,50.65,24.76
2016-w14,2016,w14,Kaluthara,303,CARROT,148.0,29.6,25.4
2016-w15,2016,w15,Kaluthara,303,CARROT,170.0,11.65,26.26
2016-w16,2016,w16,Kaluthara,303,CARROT,184.0,19.35,26.35
2016-w17,2016,w17,Kaluthara,303,CARROT,148.0,15.75,26.64
2016-w18,2016,w18,Kaluthara,303,CARROT,148.0,35.3,25.84
2016-w19,2016,w19,Kaluthara,303,CARROT,148.0,59.85,25.26
2016-w20,2016,w20,Kaluthara,303,CARROT,192.0,292.8,24.23
2016-w21,2016,w21,Kaluthara,303,CARROT,,25.05,26.12
2016-w22,2016,w22,Kaluthara,303,CARROT,248.0,20.55,24.88
2016-w23,2016,w23,Kaluthara,303,CARROT,248.0,12.5,24.75
2016-w24,2016,w24,Kaluthara,303,CARROT,256.0,13.35,24.12
2016-w25,2016,w25,Kaluthara,303,CARROT,268.0,33.05,23.13
2016-w26,2016,w26,Kaluthara,303,CARROT,208.0,11.55,23.36
2016-w27,2016,w27,Kaluthara,303,CARROT,208.0,6.3,24.67
2016-w28,2016,w28,Kaluthara,303,CARROT,228.0,21.25,23.74
2016-w29,2016,w29,Kaluthara,303,CARROT,182.0,38.05,23.75
2016-w30,2016,w30,Kaluthara,303,CARROT,174.0,74.0,23.41
2016-w31,2016,w31,Kaluthara,303,CARROT,174.0,23.5,22.85
2016-w32,2016,w32,Kaluthara,303,CARROT,188.0,8.85,23.76
2016-w33,2016,w33,Kaluthara,303,CARROT,144.0,16.1,23.38
2016-w34,2016,w34,Kaluthara,303,CARROT,156.0,27.8,24.38
2016-w35,2016,w35,Kaluthara,303,CARROT,124.0,18.0,23.6
2016-w36,2016,w36,Kaluthara,303,CARROT,112.0,11.2,23.11
2016-w37,2016,w37,Kaluthara,303,CARROT,126.0,9.1,23.58
2016-w38,2016,w38,Kaluthara,303,CARROT,124.0,16.55,23.8
2016-w39,2016,w39,Kaluthara,303,CARROT,124.0,7.55,24.0
2016-w40,2016,w40,Kaluthara,303,CARROT,108.0,7.8,23.88
2016-w41,2016,w41,Kaluthara,303,CARROT,108.0,2.2,23.62
2016-w42,2016,w42,Kaluthara,303,CARROT,124.0,69.85,23.95
2016-w43,2016,w43,Kaluthara,303,CARROT,126.0,49.75,23.15
2016-w44,2016,w44,Kaluthara,303,CARROT,164.0,92.5,23.55
2016-w45,2016,w45,Kaluthara,303,CARROT,134.0,65.65,22.82
2016-w46,2016,w46,Kaluthara,303,CARROT,134.0,42.4,23.06
2016-w47,2016,w47,Kaluthara,303,CARROT,126.0,112.95,22.78
2016-w48,2016,w48,Kaluthara,303,CARROT,124.0,2.0,22.1
2016-w49,2016,w49,Kaluthara,303,CARROT,,7.9,22.42
2016-w50,2016,w50,Kaluthara,303,CARROT,,16.15,21.84
2016-w51,2016,w51,Kaluthara,303,CARROT,134.0,19.05,22.32
2016-w52,2016,w52,Kaluthara,303,CARROT,112.0,22.2,21.4
2016-w1,2016,w1,Kaluthara,302,GREEN BEANS,292.0,30.0,22.4
2016-w2,2016,w2,Kaluthara,302,GREEN BEANS,292.0,3.3,22.0
2016-w3,2016,w3,Kaluthara,302,GREEN BEANS,,0.75,22.6
2016-w4,2016,w4,Kaluthara,302,GREEN BEANS,,27.15,22.65
2016-w5,2016,w5,Kaluthara,302,GREEN BEANS,,0.0,20.94
2016-w6,2016,w6,Kaluthara,302,GREEN BEANS,,3.4,23.36
2016-w7,2016,w7,Kaluthara,302,GREEN BEANS,140.0,26.35,22.8
2016-w8,2016,w8,Kaluthara,302,GREEN BEANS,172.0,15.8,23.28
2016-w9,2016,w9,Kaluthara,302,GREEN BEANS,188.0,9.55,23.26
2016-w10,2016,w10,Kaluthara,302,GREEN BEANS,164.0,6.4,24.54
2016-w11,2016,w11,Kaluthara,302,GREEN BEANS,154.0,0.25,25.45
2016-w12,2016,w12,Kaluthara,302,GREEN BEANS,170.0,0.2,24.7
2016-w13,2016,w13,Kaluthara,302,GREEN BEANS,188.0,50.65,24.76
2016-w14,2016,w14,Kaluthara,302,GREEN BEANS,154.0,29.6,25.4
2016-w15,2016,w15,Kaluthara,302,GREEN BEANS,164.0,11.65,26.26
2016-w16,2016,w16,Kaluthara,302,GREEN BEANS,164.0,19.35,26.35
2016-w17,2016,w17,Kaluthara,302,GREEN BEANS,190.0,15.75,26.64
2016-w18,2016,w18,Kaluthara,302,GREEN BEANS,190.0,35.3,25.84
2016-w19,2016,w19,Kaluthara,302,GREEN BEANS,192.0,59.85,25.26
2016-w20,2016,w20,Kaluthara,302,GREEN BEANS,230.0,292.8,24.23
2016-w21,2016,w21,Kaluthara,302,GREEN BEANS,,25.05,26.12
2016-w22,2016,w22,Kaluthara,302,GREEN BEANS,292.0,20.55,24.88
2016-w23,2016,w23,Kaluthara,302,GREEN BEANS,246.0,12.5,24.75
2016-w24,2016,w24,Kaluthara,302,GREEN BEANS,220.0,13.35,24.12
2016-w25,2016,w25,Kaluthara,302,GREEN BEANS,236.0,33.05,23.13
2016-w26,2016,w26,Kaluthara,302,GREEN BEANS,228.0,11.55,23.36
2016-w27,2016,w27,Kaluthara,302,GREEN BEANS,228.0,6.3,24.67
2016-w28,2016,w28,Kaluthara,302,GREEN BEANS,232.0,21.25,23.74
2016-w29,2016,w29,Kaluthara,302,GREEN BEANS,188.0,38.05,23.75
2016-w30,2016,w30,Kaluthara,302,GREEN BEANS,192.0,74.0,23.41
2016-w31,2016,w31,Kaluthara,302,GREEN BEANS,192.0,23.5,22.85
2016-w32,2016,w32,Kaluthara,302,GREEN BEANS,188.0,8.85,23.76
2016-w33,2016,w33,Kaluthara,302,GREEN BEANS,148.0,16.1,23.38
2016-w34,2016,w34,Kaluthara,302,GREEN BEANS,164.0,27.8,24.38
2016-w35,2016,w35,Kaluthara,302,GREEN BEANS,184.0,18.0,23.6
2016-w36,2016,w36,Kaluthara,302,GREEN BEANS,184.0,11.2,23.11
2016-w37,2016,w37,Kaluthara,302,GREEN BEANS,188.0,9.1,23.58
2016-w38,2016,w38,Kaluthara,302,GREEN BEANS,164.0,16.55,23.8
2016-w39,2016,w39,Kaluthara,302,GREEN BEANS,176.0,7.55,24.0
2016-w40,2016,w40,Kaluthara,302,GREEN BEANS,192.0,7.8,23.88
2016-w41,2016,w41,Kaluthara,302,GREEN BEANS,228.0,2.2,23.62
2016-w42,2016,w42,Kaluthara,302,GREEN BEANS,228.0,69.85,23.95
2016-w43,2016,w43,Kaluthara,302,GREEN BEANS,272.0,49.75,23.15
2016-w44,2016,w44,Kaluthara,302,GREEN BEANS,288.0,92.5,23.55
2016-w45,2016,w45,Kaluthara,302,GREEN BEANS,248.0,65.65,22.82
2016-w46,2016,w46,Kaluthara,302,GREEN BEANS,232.0,42.4,23.06
2016-w47,2016,w47,Kaluthara,302,GREEN BEANS,272.0,112.95,22.78
2016-w48,2016,w48,Kaluthara,302,GREEN BEANS,270.0,2.0,22.1
2016-w49,2016,w49,Kaluthara,302,GREEN BEANS,,7.9,22.42
2016-w50,2016,w50,Kaluthara,302,GREEN BEANS,,16.15,21.84
2016-w51,2016,w51,Kaluthara,302,GREEN BEANS,156.0,19.05,22.32
2016-w52,2016,w52,Kaluthara,302,GREEN BEANS,150.0,22.2,21.4
